6761,2.421,42.160
6771,1.976,149.744
6781,0.757,222.699
6791,1.470,221.181
6801,2.032,168.878
6811,2.161,113.622
6821,2.185,23.044
6831,2.259,34.774
6841,2.183,95.994
6851,2.081,149.548
6861,0.925,185.366
6871,0.587,224.415
6881,1.876,172.482
6891,2.328,96.993
6901,2.119,62.637
6911,1.363,135.542
6921,0.658,167.059
6931,1.497,155.091
6941,2.070,124.902
6951,2.164,68.835
6961,2.187,8.410
6971,2.177,69.450
6981,2.133,118.019
6991,1.755,168.195
7001,0.785,199.481
7011,0.966,205.647
7021,2.195,143.008
7031,2.422,67.069
7041,2.321,86.209
7051,1.125,192.884
7061,1.232,206.670
7071,2.043,165.882
7081,2.144,106.043
7091,2.191,7.509
7101,2.259,42.551
7111,2.161,100.407
7121,1.972,175.441
7131,0.676,186.818
7141,0.739,216.278
7151,2.020,165.229
7161,1.977,98.503
7171,1.404,77.421
7181,1.107,142.425
7191,1.472,127.151
7201,1.572,81.151
7211,1.370,49.217
7221,1.771,36.493
7231,2.083,36.237
7241,1.923,48.337
7251,2.142,58.063
7261,2.025,68.551
7271,1.648,87.492
7281,1.085,89.666
7291,1.023,51.348
7301,0.836,40.722
7311,1.032,37.973
7321,1.270,78.651
7331,1.671,74.826
7341,2.294,46.713
7351,2.224,40.726
7361,1.574,65.166
7371,0.999,65.590
7381,0.796,64.475
7391,1.218,95.225
7401,1.541,42.904
7411,1.683,69.015
7421,2.125,74.552
7431,2.550,39.727
7441,2.020,39.956
7451,1.703,61.368
7461,0.902,67.409
7471,0.868,72.698
7481,1.445,82.052
7491,1.793,31.192
7501,2.159,76.181
7511,2.013,103.202
7521,2.480,96.281
7531,2.129,85.708
7541,2.238,71.160
7551,2.252,80.374
7561,1.186,133.222
7571,1.291,136.143
7581,2.041,97.665
7591,2.357,129.171
7601,2.093,70.816
7611,2.237,71.401
7621,2.445,127.561
7631,2.158,97.559
7641,1.467,65.414
7651,0.863,51.551
7661,1.081,57.040
7671,1.420,55.369
7681,1.893,122.217
7691,1.712,115.290
7701,2.330,78.448
7711,2.252,73.805
7721,2.276,36.563
7731,2.253,46.329
7741,1.061,96.529
7751,1.067,85.278
7761,1.418,23.624
7771,2.035,65.967
7781,2.160,107.778
7791,2.041,58.453
7801,2.568,88.427
7811,2.556,117.741
7821,2.194,42.508
7831,1.284,22.300
7841,1.265,36.506
7851,1.208,42.390
7861,0.903,53.065
7871,0.736,79.829
7881,2.128,33.668
7891,2.552,32.993
7901,2.489,61.863
7911,1.212,71.683
7921,1.198,79.379
7931,1.687,80.134
7941,1.808,80.531
7951,1.941,67.106
7961,1.039,107.157
7971,2.843,46.156
7981,2.541,16.993
7991,2.366,31.976
8001,2.199,62.525
8011,0.968,48.470
8021,1.279,29.262
8031,1.419,45.068
8041,2.003,48.403
8051,1.912,110.262
8061,2.245,72.744
8071,2.387,109.616
8081,2.194,75.123
8091,2.309,70.285
8101,1.685,67.102
8111,1.508,99.327
8121,1.189,65.728
8131,1.856,144.340
8141,2.274,133.797
8151,2.083,47.607
8161,2.795,91.516
8171,2.277,103.580
8181,2.052,75.979
8191,1.684,87.458
8201,1.458,70.398
8211,1.499,59.759
8221,1.658,141.683
8231,2.095,136.290
8241,2.021,56.634
8251,2.768,65.617
8261,2.368,99.258
8271,1.938,79.300
8281,1.057,96.577
8291,0.985,122.414
8301,1.242,41.157
8311,1.075,67.445
8321,1.096,114.009
8331,1.921,56.866
8341,2.211,39.833
8351,2.097,55.733
8361,2.250,42.417
8371,1.473,57.965
8381,0.963,78.782
8391,1.393,61.661
8401,1.869,41.287
8411,1.853,57.226
8421,1.716,60.897
8431,2.397,95.833
8441,2.335,79.997
8451,2.212,39.146
8461,1.729,66.203
8471,1.068,60.180
8481,1.114,63.720
8491,1.598,97.695
8501,2.110,80.708
8511,2.098,51.070
8521,2.289,93.830
8531,2.314,117.684
8541,2.238,78.915
8551,2.108,72.249
8561,1.609,53.552
8571,1.450,77.187
8581,1.332,121.729
8591,2.357,122.026
8601,2.273,79.157
8611,2.131,76.330
8621,2.703,118.290
8631,1.829,110.405
8641,2.214,52.022
8651,1.632,104.813
8661,1.513,70.522
8671,1.141,165.589
8681,2.069,175.306
8691,2.489,78.723
8701,2.048,41.420
8711,2.544,118.059
8721,2.406,159.561
8731,1.972,107.618
8741,2.335,131.665
8751,2.329,141.536
8761,1.958,186.111
8771,1.355,258.436
8781,2.349,213.842
8791,2.019,55.600
8801,2.141,50.413
8811,2.475,88.702
8821,2.469,156.157
8831,1.155,141.095
8841,1.028,132.081
8851,1.618,192.195
8861,2.049,118.436
8871,0.291,161.725
8881,2.066,126.317
8891,2.346,54.541
8901,2.451,47.197
8911,2.267,49.062
8921,1.719,96.987
8931,1.362,134.292
8941,1.333,132.950
8951,1.072,47.090
8961,0.489,114.476
8971,1.938,115.349
8981,2.088,75.769
8991,1.861,19.852
9001,1.605,34.692
9011,0.951,48.195
9021,1.339,42.822
9031,1.548,16.604
9041,1.578,39.139
9051,1.620,60.202
9061,1.895,87.193
9071,1.878,97.928
9081,2.266,59.328
9091,2.023,69.032
9101,0.922,85.470
9111,1.255,84.848
9121,1.903,55.093
9131,2.091,26.293
9141,2.040,63.760
9151,2.079,88.118
9161,2.334,115.943
9171,2.161,114.736
9181,2.027,114.043
9191,1.988,121.112
9201,1.992,115.694
9211,1.504,117.065
9221,1.370,193.115
9231,2.246,165.623
9241,2.002,59.908
9251,2.085,63.870
9261,2.308,95.494
9271,2.162,138.863
9281,1.316,146.756
9291,1.623,128.017
9301,1.374,204.638
9311,2.206,49.294
9321,0.786,228.619
9331,2.221,225.908
9341,2.249,133.240
9351,2.607,43.628
9361,2.202,65.873
9371,1.884,103.621
9381,1.482,169.217
9391,1.097,199.107
9401,2.075,274.482
9411,2.140,323.973
9421,2.985,276.828
9431,2.104,341.961
9441,2.532,313.732
9451,2.063,212.697
9461,2.227,64.716
9471,2.638,83.455
9481,2.624,101.303
9491,2.121,205.943
9501,0.601,223.188
9511,2.124,197.029
9521,2.494,254.577
9531,3.095,80.630
9541,2.784,159.833
9551,1.202,217.710
9561,1.264,213.329
9571,1.893,138.324
9581,1.847,55.850
9591,2.225,24.937
9601,2.083,27.229
9611,2.032,130.081
9621,1.478,154.876
9631,1.262,144.766
9641,1.240,93.906
9651,1.197,24.789
9661,0.701,41.756
9671,0.609,74.335
9681,0.639,82.908
9691,1.473,69.677
9701,1.970,48.295
9711,1.739,27.112
9721,1.586,34.049
9731,1.324,56.815
9741,0.930,52.479
9751,0.947,58.459
9761,0.787,46.517
9771,0.829,8.781
9781,1.081,63.138
9791,1.460,75.499
9801,1.544,34.134
9811,1.235,29.361
9821,1.196,37.925
9831,0.841,62.676
9841,0.630,70.866
9851,0.723,81.343
9861,1.139,110.323
9871,1.783,131.673
9881,2.016,116.993
9891,1.951,87.252
9901,1.758,68.496
9911,1.121,87.757
9921,0.654,84.688
9931,0.924,96.987
9941,1.811,90.588
9951,1.724,104.328
9961,1.426,124.762
9971,1.580,154.148
9981,2.128,169.101
9991,2.132,137.073
10001,2.193,86.699
10011,2.267,74.959
10021,2.193,98.184
10031,1.398,163.068
10041,0.399,216.925
10051,2.380,202.194
10061,2.415,278.804
10071,2.971,141.616
10081,2.322,236.308
10091,1.055,349.372
10101,1.543,373.093
10111,2.115,350.321
10121,2.301,179.122
10131,2.413,76.473
10141,2.347,69.341
10151,2.292,94.755
10161,2.151,187.079
10171,1.455,282.999
10181,1.264,290.044
10191,2.638,193.697
10201,2.939,235.932
10211,3.000,201.501
10221,2.463,282.509
10231,0.667,352.942
10241,1.783,329.719
10251,2.344,290.508
10261,2.281,128.925
10271,2.452,107.323
10281,2.341,78.533
10291,2.277,92.144
10301,2.076,173.518
10311,0.947,224.439
10321,1.579,199.646
10331,2.012,164.093
10341,2.943,143.149
10351,2.379,147.232
10361,1.292,227.105
10371,0.568,297.560
10381,1.987,266.453
10391,2.184,181.574
10401,2.211,68.869
10411,2.244,62.437
10421,2.184,35.829
10431,2.107,102.948
10441,1.657,158.415
10451,0.853,176.464
10461,1.281,143.914
10471,1.445,182.133
10481,2.503,58.053
10491,1.449,113.915
10501,0.637,188.778
10511,1.041,216.087
10521,1.851,188.112
10531,2.168,97.446
10541,2.348,51.177
10551,2.287,50.356
10561,2.185,71.633
10571,1.736,137.751
10581,0.892,176.953
10591,0.995,165.059
10601,0.696,221.566
10611,2.282,105.474
10621,1.772,89.967
10631,1.066,130.480
10641,0.840,172.362
10651,1.640,161.423
10661,2.126,110.417
10671,2.166,45.992
10681,2.212,22.691
10691,2.171,52.131
10701,1.932,99.276
10711,1.331,147.890
10721,0.701,174.381
10731,1.023,149.949
10741,2.061,146.999
10751,2.087,87.385
10761,1.515,102.567
10771,0.821,158.451
10781,1.265,170.153
10791,2.122,144.522
10801,2.185,72.943
10811,2.248,29.628
10821,2.185,44.329
10831,2.114,95.054
10841,1.702,146.007
10851,0.802,171.797
10861,1.410,153.599
10871,2.010,151.674
10881,2.563,69.524
10891,1.899,115.131
10901,0.894,175.853
10911,1.304,202.719
10921,2.120,176.373
10931,2.280,93.514
10941,2.423,39.732
10951,2.401,49.446
10961,2.271,117.202
10971,1.707,174.124
10981,0.622,204.044
10991,1.362,168.157
11001,2.171,190.661
11011,2.795,68.411
11021,2.212,113.549
11031,1.145,185.019
11041,0.964,208.724
11051,1.962,181.268
11061,2.136,101.294
11071,2.186,55.161
11081,2.264,31.197
11091,2.229,82.072
11101,2.162,147.663
11111,1.081,188.068
11121,0.673,174.946
11131,1.245,141.625
11141,2.723,102.106
11151,2.579,83.182
11161,1.666,164.903
11171,1.014,219.894
11181,1.652,199.823
11191,2.117,118.731
11201,2.241,85.160
11211,2.313,39.602
11221,2.251,41.263
11231,2.151,82.932
11241,1.770,133.503
11251,1.152,165.384
11261,1.076,139.052
11271,0.851,134.190
11281,1.325,13.938
11291,0.692,77.164
11301,0.780,83.026
11311,1.480,73.815
11321,1.699,79.771
11331,1.837,65.344
11341,1.461,57.447
11351,1.152,41.103
11361,1.344,24.203
11371,1.191,24.196
11381,1.459,54.223
11391,1.734,99.759
11401,1.586,97.500
11411,1.052,66.775
11421,0.709,63.496
11431,0.879,28.228
11441,1.105,38.031
11451,0.902,45.542
11461,1.144,68.841
11471,1.598,44.573
11481,1.280,19.958
11491,1.178,23.676
11501,0.937,25.451
11511,1.085,19.291
11521,1.180,12.063
11531,1.129,27.488
11541,1.744,20.342
11551,2.144,21.137
11561,1.254,53.691
11571,0.883,48.938
11581,1.145,32.942
11591,1.220,31.637
11601,0.990,62.591
11611,1.242,68.120
11621,2.455,18.150
11631,2.475,59.288
11641,1.707,105.118
11651,0.756,114.733
11661,1.387,47.841
11671,1.451,18.141
11681,1.271,65.169
11691,1.801,113.973
11701,2.630,34.135
11711,2.553,52.371
11721,2.220,45.032
11731,1.324,76.770
11741,0.764,51.492
11751,1.209,18.900
11761,1.143,30.817
11771,1.860,75.218
11781,1.795,87.827
11791,2.045,96.081
11801,2.791,66.208
11811,2.658,24.834
11821,2.789,28.658
11831,1.031,52.449
11841,1.296,32.715
11851,1.285,55.168
11861,2.008,52.960
11871,0.604,111.465
11881,2.030,127.896
11891,2.599,61.659
11901,2.445,38.798
11911,2.507,29.187
11921,1.190,70.410
11931,1.006,48.195
11941,1.207,80.915
11951,2.134,22.202
11961,1.645,101.896
11971,2.216,85.846
11981,2.339,75.475
11991,2.409,48.097
12001,2.292,29.327
12011,1.361,66.356
12021,0.582,96.069
12031,1.248,40.711
12041,1.733,74.939
12051,2.028,53.923
12061,2.038,82.078
12071,2.507,89.968
12081,2.186,61.056
12091,2.203,59.530
12101,1.776,121.752
12111,0.970,74.322
12121,1.486,120.385
12131,1.594,167.501
12141,2.543,71.064
12151,2.725,92.033
12161,2.216,65.089
12171,1.992,121.964
12181,2.408,79.380
12191,2.029,64.511
12201,1.456,77.061
12211,0.374,108.840
12221,0.890,50.850
12231,1.828,168.113
12241,2.125,82.744
12251,2.297,87.945
12261,2.657,102.358
12271,2.323,38.098
12281,1.840,20.089
12291,0.956,52.882
12301,1.126,106.514
12311,1.852,83.681
12321,2.235,208.991
12331,2.795,266.158
12341,2.374,275.899
12351,2.719,366.080
12361,2.545,354.575
12371,1.694,276.900
12381,0.935,258.989
12391,0.850,108.598
12401,0.907,257.106
12411,0.784,264.223
12421,1.681,44.670
12431,2.189,83.111
12441,2.367,61.237
12451,2.901,140.499
12461,1.353,180.712
12471,0.954,122.395
12481,0.781,84.345
12491,0.966,104.711
12501,1.381,62.909
12511,1.211,132.111
12521,1.568,64.428
12531,2.290,212.346
12541,3.464,358.532
12551,1.684,376.979
12561,1.909,358.980
12571,1.056,304.185
12581,0.472,360.782
12591,1.279,356.539
12601,2.344,236.124
12611,1.728,316.981
12621,1.435,333.069
12631,1.702,135.221
12641,1.529,220.566
12651,1.289,293.892
12661,0.964,316.745
12671,0.946,314.505
12681,1.075,354.083
12691,1.385,322.740
12701,1.548,274.916
12711,1.647,254.910
12721,1.456,259.017
12731,1.469,275.239
12741,1.586,239.109
12751,1.581,218.957
12761,1.755,159.784
12771,1.827,133.154
12781,1.670,196.786
12791,1.319,296.806
12801,1.367,220.236
12811,0.813,315.024
12821,0.541,371.410
12831,0.509,362.731
12841,0.676,288.533
12851,1.111,201.914
12861,2.126,333.481
