time_ms,accel_filtered,gyro_filtered
65.0,0.0001766827998351399,3.435650892491504
71.0,-0.0004694068784241088,3.4272743479610064
81.0,-0.0010624354756556156,3.418777107860012
91.0,-0.0015391243142633174,3.410002661611619
101.0,-0.0018542995149569473,3.401681531162297
111.0,-0.0019761289140854312,3.395161721672502
121.0,-0.001878287784133543,3.3915379034945237
131.0,-0.0015378421707385502,3.3905694910882462
141.0,-0.0009443432348770845,3.3901211101128137
151.0,-0.00011868702008552253,3.3867389641179497
161.0,0.0008660153497574323,3.3772960986980856
171.0,0.0018722500953048482,3.3608834424397043
181.0,0.0027054006948432213,3.3398411426047097
191.0,0.003148762282419361,3.3191778665536793
201.0,0.00302698696919584,3.3044706533823396
211.0,0.0022841919703768844,3.2992888671545217
221.0,0.001044418631303965,3.3036068341397375
231.0,-0.0003867986548145928,3.3141020639208514
241.0,-0.0016023074989310253,3.326014846662545
251.0,-0.0022329844177874057,3.3353470627825184
261.0,-0.0020867844870549974,3.34022447282309
271.0,-0.0012241979705240763,3.3409720448554276
281.0,6.048340852981735e-05,3.339229989235281
291.0,0.0013409792171522018,3.336845180669969
301.0,0.0022036915855092438,3.3351565247163717
311.0,0.0023842120698714594,3.3348132979544722
321.0,0.0018498837673176544,3.3358543462601937
331.0,0.0008017553674849065,3.3377517363758824
341.0,-0.0004012681808237602,3.339386980934203
351.0,-0.0013635679240868402,3.3391602175508823
361.0,-0.0017725459458596089,3.335446339648138
371.0,-0.001479995599813277,3.32739487491443
381.0,-0.0005317289461394629,3.3156895230461125
391.0,0.0008499166176260684,3.30262937626277
401.0,0.0023219417245622783,3.291210795094323
411.0,0.0035066712515666697,3.2837025105133373
421.0,0.004092907186130016,3.280718201531663
431.0,0.003925874288207685,3.281419353196002
441.0,0.003056434113271159,3.2845820235685776
451.0,0.0017308303603328515,3.289646635786346
461.0,0.00032110458320481583,3.2969977146699585
471.0,-0.0007842160949941241,3.307389856451028
481.0,-0.0012954478545440509,3.321046725559809
491.0,-0.0011066934596994068,3.3370687829780254
501.0,-0.0003243594164517062,3.3534441360659786
511.0,0.000768922293020624,3.3675434818177887
521.0,0.001804815409534188,3.3768116367284793
531.0,0.0024491996477073934,3.379467523129221
541.0,0.002516124006647534,3.3751623180129053
551.0,0.002035876735053199,3.365480013120653
561.0,0.0012450074859190405,3.3539092589427177
571.0,0.0004942123988793675,3.34483366815718
581.0,0.00011013336104307572,3.3415983590706846
591.0,0.00027231496031179564,3.3446405277803106
601.0,0.0009570969776093659,3.3510695734311846
611.0,0.001964119997234399,3.3562398430026583
621.0,0.0030033441610857504,3.3564087154841786
631.0,0.0037992665589998004,3.3508412892317256
641.0,0.004168964429092031,3.3421779896411903
651.0,0.004049927249480838,3.3349345867792257
661.0,0.003483581681800443,3.3329541542365555
671.0,0.0025815733175089026,3.3371212404369897
681.0,0.0014976294231008908,3.344559133200865
691.0,0.0004050476419463259,3.3498655490675024
701.0,-0.000533098213194104,3.347855798121077
711.0,-0.0012004503649410852,3.336309415277189
721.0,-0.0015506436834961184,3.3171376959435337
731.0,-0.0016028248787301866,3.2953954286673737
741.0,-0.0014192010866358805,3.276879237952014
751.0,-0.0010852318586913625,3.265727757151992
761.0,-0.0006998432298750972,3.2631438000178425
771.0,-0.00036639146266587,3.267497693745794
781.0,-0.00017413042611660388,3.275338882308362
791.0,-0.00017227848275802346,3.28267544908448
801.0,-0.0003492528074094896,3.2861575258935987
811.0,-0.0006286594010714409,3.284037590659492
821.0,-0.0008861173451265606,3.2767151183999523
831.0,-0.0009848224920830258,3.266586185605905
841.0,-0.0008214172199109138,3.2571428008326198
851.0,-0.00036628067728307264,3.2516301159083625
861.0,0.0003183955050703099,3.251736888785027
871.0,0.001090617401244326,3.256790917599262
881.0,0.001768326242709926,3.26387844088272
891.0,0.002187291659817642,3.269031744976346
901.0,0.002260427527215949,3.2690261779122
911.0,0.002015831434857523,3.262820420874117
921.0,0.0015928595367654765,3.251831695383238
931.0,0.0011898209762986334,3.239020176095739
941.0,0.0009809068812407216,3.2274737634107225
951.0,0.0010411032683089177,3.2192568192909436
961.0,0.0013178396154301345,3.2148820733151906
971.0,0.0016623132522545275,3.213445471351206
981.0,0.001899643905011584,3.213338750110823
991.0,0.0018992964014069537,3.213239193863609
1001.0,0.001615096629334568,3.2128549609435146
1011.0,0.0010876181438221981,3.2130549104571826
1021.0,0.00042180731447035997,3.21545247120726
1031.0,-0.000243158663881675,3.2217428761743063
1041.0,-0.0007646654476364975,3.2329665223596264
1051.0,-0.0010308767897566685,3.248793172961911
1061.0,-0.0009977586807514841,3.2671420824349595
1071.0,-0.0007143597484155829,3.284587534421273
1081.0,-0.0003152833921638375,3.2975991648458756
1091.0,2.6726149522345895e-05,3.3039867700309413
1101.0,0.00016865982595512064,3.303661402090314
1111.0,5.0048422570570663e-05,3.298267103592626
1121.0,-0.00029460091700088,3.290003845500798
1131.0,-0.0007604889276821361,3.2804758979698354
1141.0,-0.0012103754423674153,3.27030130981317
1151.0,-0.0015069571462552748,3.259579249962232
1161.0,-0.001541506736604691,3.24865101233594
1171.0,-0.001266938706744638,3.2384699805831048
1181.0,-0.0007268066377513271,3.2303625075033553
1191.0,-5.667522968485142e-05,3.2254980594207563
1201.0,0.0005555613933729195,3.2245045899927196
1211.0,0.0009369193241054112,3.2274004912228924
1221.0,0.000991631615889364,3.2337229380873667
1231.0,0.0007286004749659924,3.2426405160610114
1241.0,0.00024503145766177923,3.252958577748085
1251.0,-0.0003184768397553853,3.2631300221630957
1261.0,-0.0008254108556626479,3.271453667698018
1271.0,-0.001174550938730218,3.276492386887747
1281.0,-0.0013116530065704023,3.277555169479987
1291.0,-0.0012302902221548529,3.2750376436166118
1301.0,-0.000971168806313899,3.270466192753776
1311.0,-0.000619211363077261,3.266176040145742
1321.0,-0.00028899996942402376,3.2646865443982813
1331.0,-9.411313982877612e-05,3.2679662967691443
1341.0,-0.00010965942635848838,3.276813368441646
1351.0,-0.00034431746763084883,3.2905156898497703
1361.0,-0.0007341191108131935,3.3068712377497556
1371.0,-0.001161686335542639,3.3225977252329773
1381.0,-0.0014952790656810862,3.334136851362923
1391.0,-0.0016337189207093958,3.3387281385112804
1401.0,-0.001540145668620281,3.3353645816105084
1411.0,-0.0012516873479608607,3.3251357925573624
1421.0,-0.0008625178324217987,3.3107518775749454
1431.0,-0.0004895480980916519,3.2954987322639795
1441.0,-0.0002344327074056364,3.282129657945952
1451.0,-0.000151166005467363,3.272173322822606
1461.0,-0.00022453262475754593,3.265915074773177
1471.0,-0.00036594380805776526,3.262935089386191
1481.0,-0.00043426560211282697,3.2627515455156106
1491.0,-0.00028479088685629786,3.2651099326639983
1501.0,0.00016291529521904303,3.2697990735105176
1511.0,0.0008670233712898595,3.2762535913755193
1521.0,0.0016550975494519116,3.2833390742744366
1531.0,0.0022858518315015675,3.289573751892087
1541.0,0.0025565836291482603,3.2937403056266183
1551.0,0.002397972164604104,3.2955369521839315
1561.0,0.001902869132423153,3.295792357639123
1571.0,0.0012728409963930327,3.2959901118692545
1581.0,0.0007111712748502543,3.2973424369012787
