2501,1.039,3.166
2511,1.040,3.354
2521,1.037,3.250
2531,1.039,3.187
2541,1.040,3.242
2551,1.035,3.191
2561,1.033,3.447
2571,1.031,3.299
2581,1.041,3.338
2591,1.040,3.348
2601,1.039,3.375
2611,1.036,3.498
2621,1.035,3.236
2631,1.034,3.442
2641,1.038,3.229
2651,1.039,3.235
2661,1.034,3.325
2671,1.037,3.433
2681,1.031,3.298
2691,1.041,3.352
2701,1.043,3.484
2711,1.036,3.315
2721,1.048,3.383
2731,1.036,3.249
2741,1.034,3.271
2751,1.038,3.230
2761,1.041,3.284
2771,1.038,3.317
2781,1.040,3.441
2791,1.039,3.347
2801,1.040,3.297
2811,1.035,3.335
2821,1.036,3.192
2831,1.040,3.351
2841,1.041,3.324
2851,1.038,3.267
2861,1.039,3.288
2871,1.038,3.240
2881,1.044,3.259
2891,1.045,3.434
2901,1.040,3.283
2911,1.037,3.381
2921,1.042,3.291
2931,1.034,3.225
2941,0.915,28.617
2951,2.182,136.827
2961,1.015,63.857
2971,1.103,53.482
2981,1.042,36.517
2991,1.084,25.395
3001,1.045,22.688
3011,1.040,27.602
3021,1.021,14.107
3031,1.039,30.181
3041,1.043,44.058
3051,1.146,55.994
3061,0.987,3.518
3071,1.062,6.924
3081,1.033,5.692
3091,1.046,3.524
3101,1.025,3.472
3111,1.033,3.255
3121,1.038,3.404
3131,1.037,3.427
3141,1.041,3.318
3151,1.047,3.337
3161,1.041,3.356
3171,1.047,3.361
3181,1.042,3.344
3191,1.038,3.435
3201,1.040,3.511
3211,1.037,3.373
3221,1.044,3.266
3231,1.043,3.382
3241,1.037,3.218
3251,1.038,3.259
3261,1.041,3.332
3271,1.041,3.398
3281,1.038,3.335
3291,1.036,3.257
3301,1.040,3.457
3311,1.037,3.333
3321,1.036,3.448
3331,1.039,3.298
3341,1.038,3.300
3351,1.044,3.202
3361,1.036,3.345
3371,1.042,3.374
3381,1.033,3.460
3391,1.039,3.233
3401,1.035,3.264
3411,1.038,3.219
3421,1.039,3.241
3431,1.039,3.337
3441,1.038,3.297
3451,1.041,3.359
3461,1.035,3.310
3471,1.041,3.324
3481,1.043,3.213
3491,1.040,3.448
3501,1.044,3.198
3511,1.037,3.354
3521,1.044,3.182
3531,1.041,3.339
3541,1.034,3.470
3551,1.036,3.314
3561,1.034,3.281
3571,1.037,3.205
3581,1.042,3.416
3591,1.032,3.241
3601,1.043,3.335
3611,1.030,3.155
3621,1.039,3.085
3631,1.037,3.516
3641,1.040,3.412
3651,1.039,3.313
3661,1.032,3.309
3671,1.044,3.303
3681,1.038,3.131
3691,1.035,3.298
3701,1.033,3.237
3711,1.047,3.336
3721,1.032,3.381
3731,1.033,3.283
3741,1.032,3.365
3751,0.908,55.309
3761,1.293,119.054
3771,1.122,69.567
3781,1.108,45.066
3791,1.073,30.521
3801,1.075,27.920
3811,1.054,37.238
3821,1.017,35.699
3831,1.267,65.955
3841,0.954,38.693
3851,0.980,33.969
3861,1.102,12.884
3871,1.040,3.928
3881,1.055,3.775
3891,1.029,3.540
3901,1.033,3.458
3911,1.030,3.417
3921,1.035,3.345
3931,1.038,3.234
3941,1.039,3.404
3951,1.046,3.338
3961,1.038,3.470
3971,1.043,3.419
3981,1.039,3.224
3991,1.035,3.250
4001,1.041,3.465
4011,1.042,3.365
4021,1.036,3.468
4031,1.042,3.311
4041,1.036,3.385
4051,1.042,3.423
4061,1.040,3.390
4071,1.039,3.403
4081,1.042,3.292
4091,1.040,3.241
4101,1.035,3.410
4111,1.038,3.421
4121,1.040,3.335
4131,1.036,3.266
4141,1.041,3.346
4151,1.033,3.363
4161,1.037,3.429
4171,1.040,3.394
4181,1.041,3.289
4191,1.038,3.209
4201,1.042,3.413
4211,1.036,3.394
4221,1.039,3.214
4231,1.037,3.348
4241,1.037,3.240
4251,1.038,3.346
4261,1.041,3.464
4271,1.043,3.258
4281,1.039,3.334
4291,1.042,3.321
4301,1.035,3.286
4311,1.038,3.251
4321,1.033,3.371
4331,1.045,3.233
4341,1.038,3.209
4351,1.038,3.381
4361,1.035,3.370
4371,1.036,3.329
4381,1.038,3.342
4391,1.039,3.206
4401,1.036,3.410
4411,1.043,3.337
4421,1.036,3.327
4431,1.045,3.253
4441,1.043,3.229
4451,1.041,3.224
4461,1.039,3.332
4471,1.033,3.290
4481,1.031,3.242
4491,1.037,3.442
4501,1.032,3.256
4511,1.038,3.348
4521,1.038,3.331
4531,1.042,3.346
4541,1.031,3.294
4551,1.039,3.200
4561,1.032,3.212
4571,1.033,3.360
4581,2.605,251.693
4591,0.935,241.271
4601,0.992,204.032
4611,0.663,50.819
4621,0.830,179.069
4631,0.737,276.383
4641,1.341,240.137
4651,1.269,90.180
4661,1.148,43.181
4671,1.037,70.960
4681,0.990,62.315
4691,0.982,53.372
4701,1.024,45.655
4711,1.102,25.434
4721,1.081,10.766
4731,1.024,10.278
4741,1.025,7.212
4751,1.042,11.888
4761,1.043,4.381
4771,1.036,5.064
4781,1.035,4.120
4791,1.034,4.185
4801,1.041,3.213
4811,1.036,3.574
4821,1.033,3.540
4831,1.037,3.443
4841,1.035,3.339
4851,1.037,3.353
4861,1.038,3.403
4871,1.040,3.452
4881,1.046,3.446
4891,1.036,3.232
4901,1.033,3.361
4911,1.034,3.342
4921,1.039,3.410
4931,1.039,3.328
4941,1.038,3.392
4951,1.040,3.316
4961,1.044,3.200
4971,1.037,3.334
4981,1.039,3.218
4991,1.041,3.315
5001,1.040,3.321
5011,1.040,3.205
5021,1.043,3.308
5031,1.038,3.136
5041,1.032,3.320
5051,1.040,3.322
5061,1.036,3.320
5071,1.037,3.260
5081,1.044,3.316
5091,1.040,3.426
5101,1.036,3.330
5111,1.037,3.260
5121,1.038,3.326
5131,1.039,3.316
5141,1.035,3.565
5151,1.037,3.290
5161,1.039,3.322
5171,1.036,3.278
5181,1.034,3.316
5191,1.033,3.437
5201,1.036,3.360
5211,1.039,3.208
5221,1.036,3.254
5231,1.040,3.178
5241,1.041,3.400
5251,1.041,3.251
5261,1.037,3.368
5271,1.037,3.269
5281,1.044,3.198
5291,1.039,3.293
5301,1.041,3.138
5311,0.928,41.016
5321,1.460,70.347
5331,0.980,70.104
5341,1.025,40.228
5351,1.076,20.341
5361,1.023,36.806
5371,1.027,60.340
5381,1.079,46.056
5391,1.055,26.641
5401,1.026,4.634
5411,1.038,8.566
5421,1.051,5.351
5431,1.028,5.013
5441,1.037,4.425
5451,1.041,3.246
5461,1.030,3.499
5471,1.045,3.324
5481,1.040,3.374
5491,1.038,3.539
5501,1.044,3.413
5511,1.039,3.289
5521,1.037,3.191
5531,1.036,3.396
5541,1.042,3.237
5551,1.038,3.313
5561,1.039,3.253
5571,1.034,3.369
5581,1.040,3.296
5591,1.035,3.284
5601,1.039,3.284
5611,1.039,3.385
5621,1.037,3.313
5631,1.038,3.267
5641,1.035,3.294
5651,1.040,3.264
5661,1.040,3.281
5671,1.039,3.190
5681,1.036,3.299
5691,1.035,3.285
5701,1.034,3.310
5711,1.036,3.404
5721,1.036,3.474
5731,1.041,3.276
5741,1.035,3.300
5751,1.032,3.325
5761,1.037,3.173
5771,1.041,3.226
5781,1.039,3.388
5791,1.044,3.401
5801,1.039,3.285
5811,1.039,3.345
5821,1.038,3.313
5831,1.037,3.377
5841,1.032,3.390
5851,1.037,3.353
5861,1.038,3.328
5871,1.034,3.395
5881,1.032,3.304
5891,1.033,3.354
5901,1.038,3.302
5911,1.035,3.205
5921,1.041,3.224
5931,1.040,3.340
5941,1.036,3.296
5951,1.034,3.353
5961,1.061,25.759
5971,1.091,103.417
5981,1.125,110.117
5991,1.078,68.961
6001,1.095,36.807
6011,1.076,48.380
6021,1.061,52.189
6031,0.679,66.208
6041,1.074,71.651
6051,1.284,19.890
6061,0.947,20.688
6071,1.048,12.996
6081,1.065,8.936
6091,1.030,4.135
6101,1.039,4.538
6111,1.032,4.058
6121,1.041,3.634
6131,1.040,3.335
6141,1.042,3.335
6151,1.040,3.367
6161,1.041,3.325
6171,1.035,3.558
6181,1.032,3.351
6191,1.036,3.394
6201,1.041,3.440
6211,1.040,3.232
6221,1.039,3.427
6231,1.042,3.376
6241,1.037,3.256
6251,1.039,3.107
6261,1.040,3.340
6271,1.038,3.380
6281,1.043,3.396
6291,1.046,3.260
6301,1.042,3.228
6311,1.040,3.376
6321,1.038,3.357
6331,1.038,3.293
6341,1.038,3.258
6351,1.039,3.432
6361,1.041,3.299
6371,1.046,3.298
6381,1.036,3.370
6391,1.040,3.302
6401,1.044,3.236
6411,1.042,3.268
6421,1.041,3.272
6431,1.041,3.391
6441,1.041,3.257
6451,1.044,3.370
6461,1.039,3.130
6471,1.043,3.306
6481,1.042,3.309
6491,1.041,3.126
6501,1.040,3.314
6511,1.035,3.105
6521,1.039,3.284
6531,1.044,3.249
6541,1.037,3.334
6551,1.040,3.406
6561,1.047,3.167
6571,1.037,3.169
6581,1.041,3.363
6591,1.037,3.308
6601,1.040,3.264
6611,1.034,3.404
6621,1.036,3.415
6631,1.042,3.098
6641,1.039,3.223
6651,1.046,3.288
6661,1.038,3.342
6671,1.042,3.316
6681,1.037,3.266
6691,1.042,3.333
6701,1.041,3.456
6711,1.038,3.373
6721,1.042,3.278
6731,1.034,3.344
6741,1.036,3.284
6751,1.038,3.429
6761,1.031,3.179
6771,1.078,42.877
6781,1.738,86.830
6791,1.123,20.885
6801,1.049,17.927
6811,1.075,15.026
6821,1.058,17.722
6831,1.066,27.772
6841,1.064,32.171
6851,0.999,17.553
6861,0.980,16.097
6871,1.033,35.428
6881,1.087,42.814
6891,1.078,36.224
6901,1.030,6.326
6911,1.051,5.672
6921,1.043,3.171
6931,1.034,3.754
6941,1.038,4.047
6951,1.035,3.956
6961,1.042,3.450
6971,1.046,3.457
6981,1.045,3.425
6991,1.040,3.498
7001,1.039,3.547
7011,1.043,3.404
7021,1.037,3.383
7031,1.037,3.496
7041,1.040,3.465
7051,1.041,3.367
7061,1.041,3.430
7071,1.043,3.384
7081,1.032,3.390
7091,1.039,3.320
7101,1.039,3.469
7111,1.039,3.289
7121,1.044,3.455
7131,1.039,3.513
7141,1.043,3.211
7151,1.042,3.383
7161,1.039,3.497
7171,1.036,3.346
7181,1.041,3.335
7191,1.038,3.456
7201,1.036,3.344
7211,1.041,3.393
7221,1.037,3.357
7231,1.043,3.342
7241,1.042,3.302
7251,1.038,3.305
7261,1.042,3.433
7271,1.044,3.364
7281,1.037,3.411
7291,1.041,3.194
7301,1.042,3.396
7311,1.038,3.381
7321,1.041,3.464
7331,1.035,3.420
7341,1.037,3.370
7351,1.039,3.313
7361,1.041,3.292
7371,1.041,3.249
7381,1.036,3.442
7391,1.036,3.376
7401,1.039,3.416
7411,1.038,3.359
7421,1.035,3.291
7431,1.043,3.311
7441,1.037,3.367
7451,1.038,3.409
7461,1.045,3.271
7471,1.040,3.319
7481,1.035,3.419
7491,1.035,3.386
7501,1.077,114.102
7511,1.119,18.433
7521,1.195,21.705
7531,1.069,31.459
7541,1.098,42.968
7551,1.102,65.424
7561,1.101,76.928
7571,1.040,73.588
7581,0.993,43.943
7591,0.975,17.075
7601,0.656,63.536
7611,0.988,152.239
7621,1.064,193.158
7631,0.822,91.785
7641,1.120,8.227
7651,1.021,12.496
7661,1.036,4.962
7671,1.030,4.957
7681,1.036,3.808
7691,1.043,4.156
7701,1.048,4.242
7711,1.044,3.357
7721,1.041,3.389
7731,1.038,3.273
7741,1.042,3.526
7751,1.035,3.405
7761,1.044,3.458
7771,1.043,3.193
7781,1.037,3.342
7791,1.037,3.336
7801,1.040,3.413
7811,1.036,3.452
7821,1.039,3.394
7831,1.043,3.413
7841,1.038,3.457
7851,1.041,3.356
7861,1.042,3.386
7871,1.037,3.291
7881,1.037,3.461
7891,1.039,3.308
7901,1.046,3.237
7911,1.038,3.288
7921,1.042,3.309
7931,1.036,3.374
7941,1.046,3.359
7951,1.041,3.305
7961,1.040,3.390
7971,1.040,3.297
7981,1.038,3.393
7991,1.036,3.345
8001,1.041,3.334
8011,1.046,3.343
8021,1.037,3.428
8031,1.041,3.317
8041,1.044,3.132
8051,1.037,3.169
8061,1.033,3.391
8071,1.042,2.959
8081,1.028,3.241
8091,1.037,3.287
8101,1.038,3.059
8111,1.048,3.122
8121,1.034,2.529
8131,1.037,3.214
8141,1.061,4.518
8151,1.020,2.499
8161,1.043,3.207
8171,1.033,4.239
8181,1.015,11.468
8191,1.044,10.992
8201,1.048,4.177
8211,1.032,3.729
8221,1.044,3.218
8231,1.041,3.188
8241,1.037,3.285
8251,1.032,9.603
8261,0.949,126.082
8271,1.162,15.805
8281,1.086,22.156
8291,1.071,24.141
8301,1.130,39.289
8311,1.154,75.822
8321,1.114,105.394
8331,1.059,115.067
8341,1.005,99.807
8351,0.971,70.790
8361,0.967,32.073
8371,0.775,72.547
8381,0.809,206.448
8391,1.025,250.674
8401,2.900,97.937
8411,0.738,52.059
8421,0.909,6.012
8431,1.127,24.136
8441,1.010,2.663
8451,1.044,3.493
8461,1.033,3.917
8471,1.045,4.256
8481,1.046,4.816
8491,1.038,3.445
8501,1.038,3.477
8511,1.041,3.272
8521,1.041,3.395
8531,1.040,3.316
8541,1.033,3.551
8551,1.044,3.440
8561,1.039,3.245
8571,1.044,3.395
8581,1.040,3.496
8591,1.042,3.518
8601,1.039,3.393
8611,1.038,3.427
8621,1.040,3.401
8631,1.039,3.393
8641,1.039,3.405
8651,1.035,3.385
8661,1.042,3.332
8671,1.044,3.314
8681,1.039,3.406
8691,1.040,3.355
8701,1.037,3.317
8711,1.038,3.342
8721,1.039,3.362
8731,1.036,3.284
8741,1.041,3.297
8751,1.039,3.368
8761,1.040,3.464
8771,1.038,3.283
8781,1.045,3.285
8791,1.037,3.397
8801,1.036,3.325
8811,1.044,3.262
8821,1.039,3.422
8831,1.039,3.300
8841,1.040,3.408
8851,1.035,3.413
8861,1.038,3.256
8871,1.047,3.158
8881,1.046,3.343
8891,1.043,3.225
8901,1.042,3.330
8911,1.038,3.344
8921,1.043,3.296
8931,1.044,3.223
8941,1.043,3.340
8951,1.037,3.221
8961,1.039,3.360
8971,1.039,3.390
8981,1.040,3.294
8991,1.035,3.447
9001,1.035,3.314
9011,1.037,3.427
9021,1.035,3.411
9031,1.042,3.172
9041,1.041,3.220
9051,1.038,3.148
9061,1.035,3.274
9071,1.047,3.218
9081,1.037,3.280
9091,1.035,20.909
9101,1.607,72.350
9111,1.049,113.608
9121,1.079,68.934
9131,1.128,24.557
9141,1.027,23.987
9151,1.078,36.431
9161,1.051,19.521
9171,1.035,16.591
9181,1.040,20.586
9191,1.003,20.287
9201,1.001,26.356
9211,1.010,30.531
9221,1.093,14.540
9231,1.033,3.813
9241,1.040,4.574
9251,1.035,3.345
9261,1.035,3.430
9271,1.040,3.197
9281,1.037,3.336
9291,1.038,3.441
9301,1.038,3.446
9311,1.034,3.512
9321,1.036,3.285
9331,1.035,3.437
9341,1.036,3.315
9351,1.036,3.409
9361,1.041,3.395
9371,1.040,3.419
9381,1.041,3.358
9391,1.043,3.335
9401,1.035,3.321
9411,1.037,3.387
9421,1.037,3.343
9431,1.040,3.278
9441,1.041,3.184
9451,1.036,3.149
9461,1.041,3.283
9471,1.039,3.350
9481,1.036,3.336
9491,1.037,3.336
9501,1.036,3.416
9511,1.035,3.376
9521,1.035,3.323
9531,1.041,3.256
9541,1.034,3.328
9551,1.036,3.258
9561,1.038,3.350
9571,1.039,3.418
9581,1.038,3.470
9591,1.035,3.413
9601,1.042,3.308
9611,1.038,3.257
9621,1.041,3.350
9631,1.039,3.361
9641,1.039,3.273
9651,1.035,3.290
9661,1.036,3.259
9671,1.036,3.380
9681,1.043,3.327
9691,1.042,3.139
9701,1.041,3.310
9711,1.036,3.389
9721,1.039,3.442
9731,1.034,3.481
9741,1.033,3.286
9751,1.039,3.330
9761,1.041,3.429
9771,1.041,3.327
9781,1.041,3.375
9791,1.041,3.213
9801,1.041,3.366
9811,1.028,15.532
9821,1.243,46.650
9831,0.980,58.178
9841,1.067,33.643
9851,1.071,35.623
9861,1.074,21.576
9871,1.055,26.339
9881,1.045,44.530
9891,1.014,42.135
9901,0.880,36.534
9911,1.155,14.632
9921,1.022,6.301
9931,1.035,3.649
9941,1.047,3.207
9951,1.036,3.347
9961,1.044,3.475
9971,1.036,3.449
9981,1.043,3.398
9991,1.041,3.447
10001,1.041,3.390
10011,1.046,3.454
10021,1.036,3.357
10031,1.038,3.272
10041,1.040,3.388
10051,1.037,3.306
10061,1.042,3.347
10071,1.037,3.236
10081,1.035,3.327
10091,1.041,3.349
10101,1.043,3.294
10111,1.038,3.306
10121,1.042,3.324
10131,1.039,3.296
10141,1.037,3.429
10151,1.041,3.298
10161,1.040,3.359
10171,1.037,3.395
10181,1.033,3.301
10191,1.035,3.244
10201,1.041,3.438
10211,1.041,3.192
10221,1.043,3.354
10231,1.037,3.444
10241,1.036,3.196
10251,1.038,3.220
10261,1.042,3.301
10271,1.042,3.290
10281,1.040,3.181
10291,1.044,3.384
10301,1.038,3.339
10311,1.039,3.304
10321,1.040,3.226
10331,1.037,3.273
10341,1.041,3.229
10351,1.043,3.328
10361,1.036,3.369
10371,1.035,3.384
10381,1.043,3.250
10391,1.036,3.208
10401,1.045,3.429
10411,1.039,3.270
10421,1.042,3.384
10431,1.041,3.184
10441,1.042,3.491
10451,2.039,250.765
10461,0.960,169.666
10471,0.907,170.627
10481,0.981,237.708
10491,1.269,258.706
10501,0.969,292.225
10511,1.290,252.916
10521,1.379,141.894
10531,1.115,57.930
10541,0.993,30.573
10551,0.947,31.669
10561,0.995,67.701
10571,0.998,102.150
10581,1.048,125.479
10591,1.105,132.067
10601,1.068,126.983
10611,1.025,118.467
10621,1.027,109.146
10631,1.053,98.802
10641,1.073,80.727
10651,1.057,62.075
10661,1.037,44.246
10671,1.032,28.022
10681,1.047,11.545
10691,1.059,1.584
10701,1.036,2.950
10711,1.025,4.444
10721,1.041,4.692
10731,1.046,2.753
10741,1.034,3.280
10751,1.036,3.642
10761,1.039,3.075
10771,1.038,3.370
10781,1.034,3.578
10791,1.041,3.086
10801,1.033,3.486
10811,1.043,3.365
10821,1.034,3.407
10831,1.039,3.438
10841,1.037,3.330
10851,1.043,3.455
10861,1.041,3.213
10871,1.039,3.376
10881,1.044,3.239
10891,1.039,3.320
10901,1.044,3.330
10911,1.033,3.272
10921,1.038,3.488
10931,1.044,3.317
10941,1.039,3.469
10951,1.038,3.427
10961,1.040,3.455
10971,1.043,3.486
10981,1.036,3.231
10991,1.036,3.276
11001,1.035,3.534
11011,1.037,3.285
11021,1.038,3.354
11031,1.044,3.223
11041,1.039,3.239
11051,1.039,3.323
11061,1.044,3.289
11071,1.035,3.352
11081,1.037,3.290
11091,1.042,3.459
11101,1.076,145.455
11111,1.281,87.328
11121,0.980,36.846
11131,1.086,18.330
11141,1.022,7.335
11151,1.042,19.642
11161,1.042,19.081
11171,1.037,24.010
11181,1.046,23.756
11191,1.050,35.018
11201,1.073,55.395
11211,1.108,70.982
11221,0.977,48.465
11231,0.980,30.785
11241,1.055,22.963
11251,1.097,3.650
11261,1.036,8.729
11271,1.013,2.968
11281,1.033,6.564
11291,1.047,4.090
11301,1.040,2.931
11311,1.033,3.583
11321,1.048,3.722
11331,1.039,3.236
11341,1.033,3.340
11351,1.041,3.363
11361,1.034,3.245
11371,1.036,3.391
11381,1.037,3.538
11391,1.036,3.093
11401,1.038,3.430
11411,1.034,3.262
11421,1.038,3.301
11431,1.040,3.386
11441,1.036,3.273
11451,1.036,3.472
11461,1.039,3.444
11471,1.039,3.407
11481,1.043,3.324
11491,1.057,5.028
11501,1.037,10.131
11511,1.041,7.757
11521,1.042,8.376
11531,1.033,7.106
11541,1.033,3.711
11551,1.040,3.248
11561,1.045,3.891
11571,1.035,4.967
11581,1.037,2.644
11591,1.021,8.372
11601,1.026,3.517
11611,1.038,3.087
11621,1.035,2.718
11631,1.041,3.320
11641,1.028,4.396
11651,1.031,4.759
11661,1.043,3.542
11671,1.025,2.470
11681,1.033,4.218
11691,1.047,7.088
11701,1.028,8.459
11711,1.034,11.968
11721,1.043,15.351
11731,1.030,22.519
11741,1.048,21.892
11751,1.062,13.349
11761,1.037,3.331
11771,1.036,4.427
11781,1.045,3.580
11791,1.034,3.985
11801,0.760,160.957
11811,1.963,120.559
11821,1.023,80.141
11831,1.158,46.952
11841,1.033,46.941
11851,1.069,28.682
11861,1.062,9.573
11871,1.024,12.933
11881,1.033,15.609
11891,1.025,13.645
11901,1.061,20.454
11911,1.197,53.178
11921,1.026,57.338
11931,0.926,28.292
11941,1.025,31.196
11951,1.120,10.533
11961,1.036,12.660
11971,1.012,4.798
11981,1.027,6.999
11991,1.046,4.575
12001,1.043,3.668
12011,1.028,3.321
12021,1.036,3.970
12031,1.042,3.446
12041,1.037,3.223
12051,1.041,3.633
12061,1.047,3.250
12071,1.041,3.479
12081,1.035,3.414
12091,1.036,3.429
12101,1.042,3.439
12111,1.036,3.414
12121,1.043,3.384
12131,1.034,3.364
12141,1.035,3.471
12151,1.035,3.276
12161,1.044,3.271
12171,1.038,3.360
12181,1.040,3.163
12191,1.041,3.484
12201,1.037,3.289
12211,1.037,3.200
12221,1.038,3.236
12231,1.038,3.410
12241,1.040,3.308
12251,1.033,3.218
12261,1.043,3.286
12271,1.041,3.361
12281,1.034,3.310
12291,1.038,3.234
12301,1.036,3.542
12311,1.039,3.417
12321,1.042,3.167
12331,1.035,3.296
12341,1.037,3.512
12351,1.035,3.302
12361,1.040,3.301
12371,1.041,3.389
12381,1.039,3.348
12391,1.040,3.399
12401,1.041,3.371
12411,1.034,3.313
12421,1.037,3.244
12431,0.832,60.468
12441,2.027,24.844
12451,0.982,214.933
12461,1.170,64.270
12471,1.033,11.190
12481,1.054,13.487
12491,1.052,8.259
12501,1.040,16.363
12511,1.036,30.006
12521,1.019,22.263
12531,1.034,9.268
12541,1.051,11.943
12551,1.064,25.625
12561,1.080,46.180
12571,1.016,62.136
12581,0.957,38.188
12591,1.044,28.414
12601,1.096,4.601
12611,1.030,10.727
12621,1.017,4.834
12631,1.058,5.268
12641,1.042,3.715
12651,1.029,3.822
12661,1.033,3.771
12671,1.037,3.572
12681,1.036,3.720
12691,1.036,3.248
12701,1.038,3.332
12711,1.037,3.657
12721,1.036,3.486
12731,1.035,3.369
12741,1.041,3.451
12751,1.038,3.436
12761,1.036,3.415
12771,1.039,3.263
12781,1.044,3.273
12791,1.041,3.317
12801,1.041,3.289
12811,1.038,3.441
12821,1.038,3.465
12831,1.043,3.328
12841,1.037,3.272
12851,1.036,3.363
12861,1.040,3.332
